# GRID: NUMBER OF POINTS: 10001 STRETCHING COEFFICIENT ALPHA:   9.99999975E-05
 #I        YPAD              YHAD
***        0.02650136        0.00000266
***        0.02650402        0.00000266
***        0.02650668        0.00000266
***        0.02650934        0.00000266
***        0.02651200        0.00000266
***        0.02651467        0.00000266
***        0.02651733        0.00000266
***        0.02651999        0.00000266
***        0.02652265        0.00000266
***        0.02652531        0.00000266
***        0.02652797        0.00000266
***        0.02653063        0.00000266
***        0.02653328        0.00000266
***        0.02653594        0.00000266
***        0.02653860        0.00000266
***        0.02654126        0.00000266
***        0.02654392        0.00000266
***        0.02654658        0.00000266
***        0.02654923        0.00000266
***        0.02655189        0.00000266
***        0.02655455        0.00000266
***        0.02655720        0.00000266
***        0.02655986        0.00000266
***        0.02656252        0.00000266
***        0.02656517        0.00000266
***        0.02656783        0.00000266
***        0.02657048        0.00000266
***        0.02657314        0.00000266
***        0.02657579        0.00000265
***        0.02657845        0.00000265
***        0.02658110        0.00000265
***        0.02658376        0.00000265
***        0.02658641        0.00000265
***        0.02658906        0.00000265
***        0.02659172        0.00000265
***        0.02659437        0.00000265
***        0.02659702        0.00000265
***        0.02659967        0.00000265
***        0.02660233        0.00000265
***        0.02660498        0.00000265
***        0.02660763        0.00000265
***        0.02661028        0.00000265
***        0.02661293        0.00000265
***        0.02661558        0.00000265
***        0.02661823        0.00000265
***        0.02662088        0.00000265
***        0.02662353        0.00000265
***        0.02662618        0.00000265
***        0.02662883        0.00000265
***        0.02663148        0.00000265
***        0.02663413        0.00000265
***        0.02663678        0.00000265
***        0.02663943        0.00000265
***        0.02664208        0.00000265
***        0.02664472        0.00000265
***        0.02664737        0.00000265
***        0.02665002        0.00000265
***        0.02665267        0.00000265
***        0.02665531        0.00000265
***        0.02665796        0.00000265
***        0.02666061        0.00000265
***        0.02666325        0.00000265
***        0.02666590        0.00000265
***        0.02666854        0.00000265
***        0.02667119        0.00000265
***        0.02667383        0.00000264
***        0.02667648        0.00000264
***        0.02667912        0.00000264
***        0.02668177        0.00000264
***        0.02668441        0.00000264
***        0.02668706        0.00000264
***        0.02668970        0.00000264
***        0.02669234        0.00000264
***        0.02669498        0.00000264
***        0.02669763        0.00000264
***        0.02670027        0.00000264
***        0.02670291        0.00000264
***        0.02670555        0.00000264
***        0.02670820        0.00000264
***        0.02671084        0.00000264
***        0.02671348        0.00000264
***        0.02671612        0.00000264
***        0.02671876        0.00000264
***        0.02672140        0.00000264
***        0.02672404        0.00000264
***        0.02672668        0.00000264
***        0.02672932        0.00000264
***        0.02673196        0.00000264
***        0.02673460        0.00000264
***        0.02673723        0.00000264
***        0.02673987        0.00000264
***        0.02674251        0.00000264
***        0.02674515        0.00000264
***        0.02674779        0.00000264
***        0.02675042        0.00000264
***        0.02675306        0.00000264
***        0.02675570        0.00000264
***        0.02675833        0.00000264
***        0.02676097        0.00000264
***        0.02676361        0.00000264
***        0.02676624        0.00000264
***        0.02676888        0.00000264
***        0.02677151        0.00000264
***        0.02677415        0.00000263
***        0.02677678        0.00000263
***        0.02677942        0.00000263
***        0.02678205        0.00000263
***        0.02678469        0.00000263
***        0.02678732        0.00000263
***        0.02678995        0.00000263
***        0.02679259        0.00000263
***        0.02679522        0.00000263
***        0.02679785        0.00000263
***        0.02680048        0.00000263
***        0.02680312        0.00000263
***        0.02680575        0.00000263
***        0.02680838        0.00000263
***        0.02681101        0.00000263
***        0.02681364        0.00000263
***        0.02681627        0.00000263
***        0.02681890        0.00000263
***        0.02682153        0.00000263
***        0.02682416        0.00000263
***        0.02682679        0.00000263
***        0.02682942        0.00000263
***        0.02683205        0.00000263
***        0.02683468        0.00000263
***        0.02683731        0.00000263
***        0.02683994        0.00000263
***        0.02684256        0.00000263
